Oscar_Winner_ID,Winner,Award,Oscar_Award_ID,Movie_Name,Year_Ceremony,Year_Film
1887,Daniel Day-Lewis,ACTOR IN A LEADING ROLE,OWA0080,Lincoln,2013,2012
1888,Christoph Waltz,ACTOR IN A SUPPORTING ROLE,OWA0025,Django Unchained,2013,2012
1889,Jennifer Lawrence,ACTRESS IN A LEADING ROLE,OWA0081,Silver Linings Playbook,2013,2012
1890,Anne Hathaway,ACTRESS IN A SUPPORTING ROLE,OWA0026,Les Misérables,2013,2012
1891,Mark Andrews and Brenda Chapman,ANIMATED FEATURE FILM,OWA0098,Brave,2013,2012
1892,Claudio Miranda,CINEMATOGRAPHY,OWA0004,Life of Pi,2013,2012
1893,Jacqueline Durran,COSTUME DESIGN,OWA0053,Anna Karenina,2013,2012
1894,Ang Lee,DIRECTING,OWA0012,Life of Pi,2013,2012
1895,Malik Bendjelloul and Simon Chinn,DOCUMENTARY (Feature),OWA0044,Searching for Sugar Man,2013,2012
1896,Sean Fine and Andrea Nix Fine,DOCUMENTARY (Short Subject),OWA0037,Inocente,2013,2012
1897,William Goldenberg,FILM EDITING,OWA0020,Argo,2013,2012
1898,Austria,FOREIGN LANGUAGE FILM,OWA0050,Amour,2013,2012
1899,Lisa Westcott and Julie Dartnell,MAKEUP AND HAIRSTYLING,OWA0101,Les Misérables,2013,2012
1900,Mychael Danna,MUSIC (Original Score),OWA0030,Life of Pi,2013,2012
1901,Music and Lyric by Adele Adkins and Paul Epworth,MUSIC (Original Song),OWA0078,Skyfall,2013,2012
1902,"Grant Heslov, Ben Affleck and George Clooney, Producers",BEST PICTURE,OWA0060,Argo,2013,2012
1903,Production Design: Rick Carter; Set Decoration: Jim Erickson,PRODUCTION DESIGN,OWA0102,Lincoln,2013,2012
1904,John Kahrs,SHORT FILM (Animated),OWA0075,Paperman,2013,2012
1905,Shawn Christensen,SHORT FILM (Live Action),OWA0076,Curfew,2013,2012
1906,Per Hallberg and Karen Baker Landers,SOUND EDITING,OWA0097,Skyfall,2013,2012
1907,Paul N.J. Ottosson,SOUND EDITING,OWA0097,Zero Dark Thirty,2013,2012
1908,"Andy Nelson, Mark Paterson and Simon Hayes",SOUND MIXING,OWA0100,Les Misérables,2013,2012
1909,"Bill Westenhofer, Guillaume Rocheron, Erik-Jan De Boer and Donald R. Elliott",VISUAL EFFECTS,OWA0084,Life of Pi,2013,2012
1910,Screenplay by Chris Terrio,WRITING (Adapted Screenplay),OWA0099,Argo,2013,2012
1911,Written by Quentin Tarantino,WRITING (Original Screenplay),OWA0036,Django Unchained,2013,2012
1912,Matthew McConaughey,ACTOR IN A LEADING ROLE,OWA0080,Dallas Buyers Club,2014,2013
1913,Jared Leto,ACTOR IN A SUPPORTING ROLE,OWA0025,Dallas Buyers Club,2014,2013
1914,Cate Blanchett,ACTRESS IN A LEADING ROLE,OWA0081,Blue Jasmine,2014,2013
1915,Lupita Nyong'o,ACTRESS IN A SUPPORTING ROLE,OWA0026,12 Years a Slave,2014,2013
1916,"Chris Buck, Jennifer Lee and Peter Del Vecho",ANIMATED FEATURE FILM,OWA0098,Frozen,2014,2013
1917,Emmanuel Lubezki,CINEMATOGRAPHY,OWA0004,Gravity,2014,2013
1918,Catherine Martin,COSTUME DESIGN,OWA0053,The Great Gatsby,2014,2013
1919,Alfonso Cuarón,DIRECTING,OWA0012,Gravity,2014,2013
1920,"Morgan Neville, Gil Friesen and Caitrin Rogers",DOCUMENTARY (Feature),OWA0044,20 Feet from Stardom,2014,2013
1921,Malcolm Clarke and Nicholas Reed,DOCUMENTARY (Short Subject),OWA0037,The Lady in Number 6: Music Saved My Life,2014,2013
1922,Alfonso Cuarón and Mark Sanger,FILM EDITING,OWA0020,Gravity,2014,2013
1923,Italy,FOREIGN LANGUAGE FILM,OWA0050,The Great Beauty,2014,2013
1924,Adruitha Lee and Robin Mathews,MAKEUP AND HAIRSTYLING,OWA0101,Dallas Buyers Club,2014,2013
1925,Steven Price,MUSIC (Original Score),OWA0030,Gravity,2014,2013
1926,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,MUSIC (Original Song),OWA0078,Frozen,2014,2013
1927,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen and Anthony Katagas, Producers",BEST PICTURE,OWA0060,12 Years a Slave,2014,2013
1928,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,PRODUCTION DESIGN,OWA0102,The Great Gatsby,2014,2013
1929,Laurent Witz and Alexandre Espigares,SHORT FILM (Animated),OWA0075,Mr. Hublot,2014,2013
1930,Anders Walter and Kim Magnusson,SHORT FILM (Live Action),OWA0076,Helium,2014,2013
1931,Glenn Freemantle,SOUND EDITING,OWA0097,Gravity,2014,2013
1932,"Skip Lievsay, Niv Adiri, Christopher Benstead and Chris Munro",SOUND MIXING,OWA0100,Gravity,2014,2013
1933,"Tim Webber, Chris Lawrence, David Shirk and Neil Corbould",VISUAL EFFECTS,OWA0084,Gravity,2014,2013
1934,Screenplay by John Ridley,WRITING (Adapted Screenplay),OWA0099,12 Years a Slave,2014,2013
1935,Written by Spike Jonze,WRITING (Original Screenplay),OWA0036,Her,2014,2013
1936,Eddie Redmayne,ACTOR IN A LEADING ROLE,OWA0080,The Theory of Everything,2015,2014
1937,J.K. Simmons,ACTOR IN A SUPPORTING ROLE,OWA0025,Whiplash,2015,2014
1938,Julianne Moore,ACTRESS IN A LEADING ROLE,OWA0081,Still Alice,2015,2014
1939,Patricia Arquette,ACTRESS IN A SUPPORTING ROLE,OWA0026,Boyhood,2015,2014
1940,"Don Hall, Chris Williams and Roy Conli",ANIMATED FEATURE FILM,OWA0098,Big Hero 6,2015,2014
1941,Emmanuel Lubezki,CINEMATOGRAPHY,OWA0004,Birdman or (The Unexpected Virtue of Ignorance),2015,2014
1942,Milena Canonero,COSTUME DESIGN,OWA0053,The Grand Budapest Hotel,2015,2014
1943,Alejandro G. Iñárritu,DIRECTING,OWA0012,Birdman or (The Unexpected Virtue of Ignorance),2015,2014
1944,"Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",DOCUMENTARY (Feature),OWA0044,CitizenFour,2015,2014
1945,Ellen Goosenberg Kent and Dana Perry,DOCUMENTARY (Short Subject),OWA0037,Crisis Hotline: Veterans Press 1,2015,2014
1946,Tom Cross,FILM EDITING,OWA0020,Whiplash,2015,2014
1947,Poland,FOREIGN LANGUAGE FILM,OWA0050,Ida,2015,2014
1948,Frances Hannon and Mark Coulier,MAKEUP AND HAIRSTYLING,OWA0101,The Grand Budapest Hotel,2015,2014
1949,Alexandre Desplat,MUSIC (Original Score),OWA0030,The Grand Budapest Hotel,2015,2014
1950,Music and Lyric by John Stephens and Lonnie Lynn,MUSIC (Original Song),OWA0078,Selma,2015,2014
1951,"Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",BEST PICTURE,OWA0060,Birdman or (The Unexpected Virtue of Ignorance),2015,2014
1952,Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock,PRODUCTION DESIGN,OWA0102,The Grand Budapest Hotel,2015,2014
1953,Patrick Osborne and Kristina Reed,SHORT FILM (Animated),OWA0075,Feast,2015,2014
1954,Mat Kirkby and James Lucas,SHORT FILM (Live Action),OWA0076,The Phone Call,2015,2014
1955,Alan Robert Murray and Bub Asman,SOUND EDITING,OWA0097,American Sniper,2015,2014
1956,"Craig Mann, Ben Wilkins and Thomas Curley",SOUND MIXING,OWA0100,Whiplash,2015,2014
1957,"Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",VISUAL EFFECTS,OWA0084,Interstellar,2015,2014
1958,Written by Graham Moore,WRITING (Adapted Screenplay),OWA0099,The Imitation Game,2015,2014
1959,"Written by Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr. & Armando Bo",WRITING (Original Screenplay),OWA0036,Birdman or (The Unexpected Virtue of Ignorance),2015,2014
1960,Leonardo DiCaprio,ACTOR IN A LEADING ROLE,OWA0080,The Revenant,2016,2015
1961,Mark Rylance,ACTOR IN A SUPPORTING ROLE,OWA0025,Bridge of Spies,2016,2015
1962,Brie Larson,ACTRESS IN A LEADING ROLE,OWA0081,Room,2016,2015
1963,Alicia Vikander,ACTRESS IN A SUPPORTING ROLE,OWA0026,The Danish Girl,2016,2015
1964,Pete Docter and Jonas Rivera,ANIMATED FEATURE FILM,OWA0098,Inside Out,2016,2015
1965,Emmanuel Lubezki,CINEMATOGRAPHY,OWA0004,The Revenant,2016,2015
1966,Jenny Beavan,COSTUME DESIGN,OWA0053,Mad Max: Fury Road,2016,2015
1967,Alejandro G. Iñárritu,DIRECTING,OWA0012,The Revenant,2016,2015
1968,Asif Kapadia and James Gay-Rees,DOCUMENTARY (Feature),OWA0044,Amy,2016,2015
1969,Sharmeen Obaid-Chinoy,DOCUMENTARY (Short Subject),OWA0037,A Girl in the River: The Price of Forgiveness,2016,2015
1970,Margaret Sixel,FILM EDITING,OWA0020,Mad Max: Fury Road,2016,2015
1971,Hungary,FOREIGN LANGUAGE FILM,OWA0050,Son of Saul,2016,2015
1972,"Lesley Vanderwalt, Elka Wardega and Damian Martin",MAKEUP AND HAIRSTYLING,OWA0101,Mad Max: Fury Road,2016,2015
1973,Ennio Morricone,MUSIC (Original Score),OWA0030,The Hateful Eight,2016,2015
1974,Music and Lyric by Jimmy Napes and Sam Smith,MUSIC (Original Song),OWA0078,Spectre,2016,2015
1975,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",BEST PICTURE,OWA0060,Spotlight,2016,2015
1976,Production Design: Colin Gibson; Set Decoration: Lisa Thompson,PRODUCTION DESIGN,OWA0102,Mad Max: Fury Road,2016,2015
1977,Gabriel Osorio and Pato Escala,SHORT FILM (Animated),OWA0075,Bear Story,2016,2015
1978,Benjamin Cleary and Serena Armitage,SHORT FILM (Live Action),OWA0076,Stutterer,2016,2015
1979,Mark Mangini and David White,SOUND EDITING,OWA0097,Mad Max: Fury Road,2016,2015
1980,"Chris Jenkins, Gregg Rudloff and Ben Osmo",SOUND MIXING,OWA0100,Mad Max: Fury Road,2016,2015
1981,"Andrew Whitehurst, Paul Norris, Mark Ardington and Sara Bennett",VISUAL EFFECTS,OWA0084,Ex Machina,2016,2015
1982,Screenplay by Charles Randolph and Adam McKay,WRITING (Adapted Screenplay),OWA0099,The Big Short,2016,2015
1983,Written by Josh Singer & Tom McCarthy,WRITING (Original Screenplay),OWA0036,Spotlight,2016,2015
1984,Casey Affleck,ACTOR IN A LEADING ROLE,OWA0080,Manchester by the Sea,2017,2016
1985,Mahershala Ali,ACTOR IN A SUPPORTING ROLE,OWA0025,Moonlight,2017,2016
1986,Emma Stone,ACTRESS IN A LEADING ROLE,OWA0081,La La Land,2017,2016
1987,Viola Davis,ACTRESS IN A SUPPORTING ROLE,OWA0026,Fences,2017,2016
1988,"Byron Howard, Rich Moore and Clark Spencer",ANIMATED FEATURE FILM,OWA0098,Zootopia,2017,2016
1989,Linus Sandgren,CINEMATOGRAPHY,OWA0004,La La Land,2017,2016
1990,Colleen Atwood,COSTUME DESIGN,OWA0053,Fantastic Beasts and Where to Find Them,2017,2016
1991,Damien Chazelle,DIRECTING,OWA0012,La La Land,2017,2016
1992,Ezra Edelman and Caroline Waterlow,DOCUMENTARY (Feature),OWA0044,O.J.: Made in America,2017,2016
1993,Orlando von Einsiedel and Joanna Natasegara,DOCUMENTARY (Short Subject),OWA0037,The White Helmets,2017,2016
1994,John Gilbert,FILM EDITING,OWA0020,Hacksaw Ridge,2017,2016
1995,Iran,FOREIGN LANGUAGE FILM,OWA0050,The Salesman,2017,2016
1996,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",MAKEUP AND HAIRSTYLING,OWA0101,Suicide Squad,2017,2016
1997,Justin Hurwitz,MUSIC (Original Score),OWA0030,La La Land,2017,2016
1998,Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,MUSIC (Original Song),OWA0078,La La Land,2017,2016
1999,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",BEST PICTURE,OWA0060,Moonlight,2017,2016
2000,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,PRODUCTION DESIGN,OWA0102,La La Land,2017,2016
2001,Alan Barillaro and Marc Sondheimer,SHORT FILM (Animated),OWA0075,Piper,2017,2016
2002,Kristof Deák and Anna Udvardy,SHORT FILM (Live Action),OWA0076,Sing,2017,2016
2003,Sylvain Bellemare,SOUND EDITING,OWA0097,Arrival,2017,2016
2004,"Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace",SOUND MIXING,OWA0100,Hacksaw Ridge,2017,2016
2005,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",VISUAL EFFECTS,OWA0084,The Jungle Book,2017,2016
2006,Screenplay by Barry Jenkins; Story by Tarell Alvin McCraney,WRITING (Adapted Screenplay),OWA0099,Moonlight,2017,2016
2007,Written by Kenneth Lonergan,WRITING (Original Screenplay),OWA0036,Manchester by the Sea,2017,2016
2008,Gary Oldman,ACTOR IN A LEADING ROLE,OWA0080,Darkest Hour,2018,2017
2009,Sam Rockwell,ACTOR IN A SUPPORTING ROLE,OWA0025,"Three Billboards outside Ebbing, Missouri",2018,2017
2010,Frances McDormand,ACTRESS IN A LEADING ROLE,OWA0081,"Three Billboards outside Ebbing, Missouri",2018,2017
2011,Allison Janney,ACTRESS IN A SUPPORTING ROLE,OWA0026,"I, Tonya",2018,2017
2012,Lee Unkrich and Darla K. Anderson,ANIMATED FEATURE FILM,OWA0098,Coco,2018,2017
2013,Roger A. Deakins,CINEMATOGRAPHY,OWA0004,Blade Runner 2049,2018,2017
2014,Mark Bridges,COSTUME DESIGN,OWA0053,Phantom Thread,2018,2017
2015,Guillermo del Toro,DIRECTING,OWA0012,The Shape of Water,2018,2017
2016,Bryan Fogel and Dan Cogan,DOCUMENTARY (Feature),OWA0044,Icarus,2018,2017
2017,Frank Stiefel,DOCUMENTARY (Short Subject),OWA0037,Heaven Is a Traffic Jam on the 405,2018,2017
2018,Lee Smith,FILM EDITING,OWA0020,Dunkirk,2018,2017
2019,Chile,FOREIGN LANGUAGE FILM,OWA0050,A Fantastic Woman,2018,2017
2020,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",MAKEUP AND HAIRSTYLING,OWA0101,Darkest Hour,2018,2017
2021,Alexandre Desplat,MUSIC (Original Score),OWA0030,The Shape of Water,2018,2017
2022,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,MUSIC (Original Song),OWA0078,Coco,2018,2017
2023,"Guillermo del Toro and J. Miles Dale, Producers",BEST PICTURE,OWA0060,The Shape of Water,2018,2017
2024,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,PRODUCTION DESIGN,OWA0102,The Shape of Water,2018,2017
2025,Glen Keane and Kobe Bryant,SHORT FILM (Animated),OWA0075,Dear Basketball,2018,2017
2026,Chris Overton and Rachel Shenton,SHORT FILM (Live Action),OWA0076,The Silent Child,2018,2017
2027,Richard King and Alex Gibson,SOUND EDITING,OWA0097,Dunkirk,2018,2017
2028,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",SOUND MIXING,OWA0100,Dunkirk,2018,2017
2029,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",VISUAL EFFECTS,OWA0084,Blade Runner 2049,2018,2017
2030,Screenplay by James Ivory,WRITING (Adapted Screenplay),OWA0099,Call Me by Your Name,2018,2017
2031,Written by Jordan Peele,WRITING (Original Screenplay),OWA0036,Get Out,2018,2017
2032,Rami Malek,ACTOR IN A LEADING ROLE,OWA0080,Bohemian Rhapsody,2019,2018
2033,Mahershala Ali,ACTOR IN A SUPPORTING ROLE,OWA0025,Green Book,2019,2018
2034,Olivia Colman,ACTRESS IN A LEADING ROLE,OWA0081,The Favourite,2019,2018
2035,Regina King,ACTRESS IN A SUPPORTING ROLE,OWA0026,If Beale Street Could Talk,2019,2018
2036,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller",ANIMATED FEATURE FILM,OWA0098,Spider-Man: Into the Spider-Verse,2019,2018
2037,Alfonso Cuarón,CINEMATOGRAPHY,OWA0004,Roma,2019,2018
2038,Ruth Carter,COSTUME DESIGN,OWA0053,Black Panther,2019,2018
2039,Alfonso Cuarón,DIRECTING,OWA0012,Roma,2019,2018
2040,"Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill",DOCUMENTARY (Feature),OWA0044,Free Solo,2019,2018
2041,Rayka Zehtabchi and Melissa Berton,DOCUMENTARY (Short Subject),OWA0037,Period. End of Sentence.,2019,2018
2042,John Ottman,FILM EDITING,OWA0020,Bohemian Rhapsody,2019,2018
2043,Mexico,FOREIGN LANGUAGE FILM,OWA0050,Roma,2019,2018
2044,"Greg Cannom, Kate Biscoe and Patricia Dehaney",MAKEUP AND HAIRSTYLING,OWA0101,Vice,2019,2018
2045,Ludwig Goransson,MUSIC (Original Score),OWA0030,Black Panther,2019,2018
2046,"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",MUSIC (Original Song),OWA0078,A Star Is Born,2019,2018
2047,"Jim Burke, Charles B. Wessler, Brian Currie, Peter Farrelly and Nick Vallelonga, Producers",BEST PICTURE,OWA0060,Green Book,2019,2018
2048,Production Design: Hannah Beachler; Set Decoration: Jay Hart,PRODUCTION DESIGN,OWA0102,Black Panther,2019,2018
2049,Domee Shi and Becky Neiman-Cobb,SHORT FILM (Animated),OWA0075,Bao,2019,2018
2050,Guy Nattiv and Jaime Ray Newman,SHORT FILM (Live Action),OWA0076,Skin,2019,2018
2051,John Warhurst and Nina Hartstone,SOUND EDITING,OWA0097,Bohemian Rhapsody,2019,2018
2052,"Paul Massey, Tim Cavagin and John Casali",SOUND MIXING,OWA0100,Bohemian Rhapsody,2019,2018
2053,"Paul Lambert, Ian Hunter, Tristan Myles and J.D. Schwalm",VISUAL EFFECTS,OWA0084,First Man,2019,2018
2054,Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee,WRITING (Adapted Screenplay),OWA0099,BlacKkKlansman,2019,2018
2055,"Written by Nick Vallelonga, Brian Currie, Peter Farrelly",WRITING (Original Screenplay),OWA0036,Green Book,2019,2018
2056,Joaquin Phoenix,ACTOR IN A LEADING ROLE,OWA0080,Joker,2020,2019
2057,Brad Pitt,ACTOR IN A SUPPORTING ROLE,OWA0025,Once upon a Time...in Hollywood,2020,2019
2058,Renée Zellweger,ACTRESS IN A LEADING ROLE,OWA0081,Judy,2020,2019
2059,Laura Dern,ACTRESS IN A SUPPORTING ROLE,OWA0026,Marriage Story,2020,2019
2060,"Josh Cooley, Mark Nielsen and Jonas Rivera",ANIMATED FEATURE FILM,OWA0098,Toy Story 4,2020,2019
2061,Roger Deakins,CINEMATOGRAPHY,OWA0004,1917,2020,2019
2062,Jacqueline Durran,COSTUME DESIGN,OWA0053,Little Women,2020,2019
2063,Bong Joon Ho,DIRECTING,OWA0012,Parasite,2020,2019
2064,"Steven Bognar, Julia Reichert and Jeff Reichert",DOCUMENTARY (Feature),OWA0044,American Factory,2020,2019
2065,Carol Dysinger and Elena Andreicheva,DOCUMENTARY (Short Subject),OWA0037,Learning to Skateboard in a Warzone (If You're a Girl),2020,2019
2066,Michael McCusker and Andrew Buckland,FILM EDITING,OWA0020,Ford v Ferrari,2020,2019
2067,South Korea,INTERNATIONAL FEATURE FILM,OWA0103,Parasite,2020,2019
2068,"Kazu Hiro, Anne Morgan and Vivian Baker",MAKEUP AND HAIRSTYLING,OWA0101,Bombshell,2020,2019
2069,Hildur Guðnadóttir,MUSIC (Original Score),OWA0030,Joker,2020,2019
2070,Music by Elton John; Lyric by Bernie Taupin,MUSIC (Original Song),OWA0078,Rocketman,2020,2019
2071,"Kwak Sin Ae and Bong Joon Ho, Producers",BEST PICTURE,OWA0060,Parasite,2020,2019
2072,Production Design: Barbara Ling; Set Decoration: Nancy Haigh,PRODUCTION DESIGN,OWA0102,Once upon a Time...in Hollywood,2020,2019
2073,Matthew A. Cherry and Karen Rupert Toliver,SHORT FILM (Animated),OWA0075,Hair Love,2020,2019
2074,Marshall Curry,SHORT FILM (Live Action),OWA0076,The Neighbors' Window,2020,2019
2075,Donald Sylvester,SOUND EDITING,OWA0097,Ford v Ferrari,2020,2019
2076,Mark Taylor and Stuart Wilson,SOUND MIXING,OWA0100,1917,2020,2019
2077,"Guillaume Rocheron, Greg Butler and Dominic Tuohy",VISUAL EFFECTS,OWA0084,1917,2020,2019
2078,Screenplay by Taika Waititi,WRITING (Adapted Screenplay),OWA0099,Jojo Rabbit,2020,2019
2079,"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",WRITING (Original Screenplay),OWA0036,Parasite,2020,2019
2080,Anthony Hopkins,ACTOR IN A LEADING ROLE,OWA0080,The Father,2021,2020
2081,Daniel Kaluuya,ACTOR IN A SUPPORTING ROLE,OWA0025,Judas and the Black Messiah,2021,2020
2082,Frances McDormand,ACTRESS IN A LEADING ROLE,OWA0081,Nomadland,2021,2020
2083,Yuh-Jung Youn,ACTRESS IN A SUPPORTING ROLE,OWA0026,Minari,2021,2020
2084,Pete Docter and Dana Murray,ANIMATED FEATURE FILM,OWA0098,Soul,2021,2020
2085,Erik Messerschmidt,CINEMATOGRAPHY,OWA0004,Mank,2021,2020
2086,Ann Roth,COSTUME DESIGN,OWA0053,Ma Rainey's Black Bottom,2021,2020
2087,Chloé Zhao,DIRECTING,OWA0012,Nomadland,2021,2020
2088,"Pippa Ehrlich, James Reed and Craig Foster",DOCUMENTARY (Feature),OWA0044,My Octopus Teacher,2021,2020
2089,Anthony Giacchino and Alice Doyard,DOCUMENTARY (Short Subject),OWA0037,Colette,2021,2020
2090,Mikkel E. G. Nielsen,FILM EDITING,OWA0020,Sound of Metal,2021,2020
2091,Denmark,INTERNATIONAL FEATURE FILM,OWA0103,Another Round,2021,2020
2092,"Sergio Lopez-Rivera, Mia Neal and Jamika Wilson",MAKEUP AND HAIRSTYLING,OWA0101,Ma Rainey's Black Bottom,2021,2020
2093,"Trent Reznor, Atticus Ross and Jon Batiste",MUSIC (Original Score),OWA0030,Soul,2021,2020
2094,Music by H.E.R. and Dernst Emile II; Lyric by H.E.R. and Tiara Thomas,MUSIC (Original Song),OWA0078,Judas and the Black Messiah,2021,2020
2095,"Frances McDormand, Peter Spears, Mollye Asher, Dan Janvey and Chloé Zhao, Producers",BEST PICTURE,OWA0060,Nomadland,2021,2020
2096,Production Design: Donald Graham Burt; Set Decoration: Jan Pascale,PRODUCTION DESIGN,OWA0102,Mank,2021,2020
2097,Will McCormack and Michael Govier,SHORT FILM (Animated),OWA0075,If Anything Happens I Love You,2021,2020
2098,Travon Free and Martin Desmond Roe,SHORT FILM (Live Action),OWA0076,Two Distant Strangers,2021,2020
2099,"Nicolas Becker, Jaime Baksht, Michellee Couttolenc, Carlos Cortés and Phillip Bladh",SOUND,OWA0057,Sound of Metal,2021,2020
2100,"Andrew Jackson, David Lee, Andrew Lockley and Scott Fisher",VISUAL EFFECTS,OWA0084,Tenet,2021,2020
2101,Screenplay by Christopher Hampton and Florian Zeller,WRITING (Adapted Screenplay),OWA0099,The Father,2021,2020
2102,Written by Emerald Fennell,WRITING (Original Screenplay),OWA0036,Promising Young Woman,2021,2020
2103,Will Smith,ACTOR IN A LEADING ROLE,OWA0080,King Richard,2022,2021
2104,Troy Kotsur,ACTOR IN A SUPPORTING ROLE,OWA0025,CODA,2022,2021
2105,Jessica Chastain,ACTRESS IN A LEADING ROLE,OWA0081,The Eyes of Tammy Faye,2022,2021
2106,Ariana DeBose,ACTRESS IN A SUPPORTING ROLE,OWA0026,West Side Story,2022,2021
2107,"Jared Bush, Byron Howard, Yvett Merino and Clark Spencer",ANIMATED FEATURE FILM,OWA0098,Encanto,2022,2021
2108,Greig Fraser,CINEMATOGRAPHY,OWA0004,Dune,2022,2021
2109,Jenny Beavan,COSTUME DESIGN,OWA0053,Cruella,2022,2021
2110,Jane Campion,DIRECTING,OWA0012,The Power of the Dog,2022,2021
2111,"Ahmir ""Questlove"" Thompson, Joseph Patel, Robert Fyvolent and David Dinerstein",DOCUMENTARY (Feature),OWA0044,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2022,2021
2112,Ben Proudfoot,DOCUMENTARY (Short Subject),OWA0037,The Queen of Basketball,2022,2021
2113,Joe Walker,FILM EDITING,OWA0020,Dune,2022,2021
2114,Japan,INTERNATIONAL FEATURE FILM,OWA0103,Drive My Car,2022,2021
2115,"Linda Dowds, Stephanie Ingram and Justin Raleigh",MAKEUP AND HAIRSTYLING,OWA0101,The Eyes of Tammy Faye,2022,2021
