Movie Name,Rating,Votes,Meta Score,PG Rating,Year_x,Duration,Director,Movie ID,Director ID,Oscar Award ID,GG Award ID
TÃ¡r,7.4,87000.0,92.0,R,2022,2h 38m,Todd Field,581,433,N/A,N/A
Little Children,7.5,116000.0,75.0,R,2006,2h 17m,Todd Field,715,433,N/A,N/A
An American Pickle,5.7,26000.0,58.0,PG-13,2020,1h 28m,Brandon Trost,582,434,N/A,N/A
Heart of Stone,5.7,55000.0,44.0,PG-13,2023,2h 2m,Tom Harper,583,435,N/A,N/A
The Blue Lagoon,5.8,75000.0,31.0,R,1980,1h 44m,Randal Kleiser,584,436,N/A,N/A
Grease,7.2,295000.0,70.0,PG,1978,1h 50m,Randal Kleiser,661,436,N/A,N/A
The Mean One,3.8,1000.0,29.0,16+,2022,1h 33m,Steven LaMorte,585,437,N/A,N/A
Smokin' Aces,6.6,151000.0,45.0,R,2006,1h 48m,Joe Carnahan,587,438,N/A,N/A
The Wicker Man,7.5,90000.0,87.0,R,1973,1h 28m,Robin Hardy,588,439,N/A,N/A
Scream,7.4,382000.0,65.0,R,1996,1h 51m,Wes Craven,589,440,N/A,N/A
A Nightmare on Elm Street,7.4,258000.0,76.0,R,1984,1h 31m,Wes Craven,796,440,N/A,N/A
Love the Coopers,5.8,26000.0,31.0,PG-13,2015,1h 47m,Jessie Nelson,591,441,N/A,N/A
Kung Fu Panda 2,7.2,309000.0,67.0,PG,2011,1h 30m,Jennifer Yuh Nelson,593,346,N/A,N/A
The Avengers,8.0,1400000.0,69.0,PG-13,2012,2h 23m,Joss Whedon,594,442,N/A,N/A
Serenity,7.8,303000.0,74.0,PG-13,2005,1h 59m,Joss Whedon,920,442,N/A,N/A
Avengers: Age of Ultron,7.3,908000.0,66.0,PG-13,2015,2h 21m,Joss Whedon,1038,442,N/A,N/A
To Catch a Killer,6.6,31000.0,43.0,R,2023,1h 59m,DamiÃ¡n Szifron,595,443,N/A,N/A
In Time,6.7,438000.0,53.0,PG-13,2011,1h 49m,Andrew Niccol,602,444,N/A,N/A
Gattaca,7.7,318000.0,64.0,PG-13,1997,1h 46m,Andrew Niccol,1258,444,N/A,N/A
Platoon,8.1,432000.0,92.0,R,1986,2h,Oliver Stone,604,445,OWA0012,GG010
Platoon,8.1,432000.0,92.0,R,1986,2h,Oliver Stone,604,445,OWA0020,GG010
Platoon,8.1,432000.0,92.0,R,1986,2h,Oliver Stone,604,445,OWA0060,GG010
Platoon,8.1,432000.0,92.0,R,1986,2h,Oliver Stone,604,445,OWA0057,GG010
Natural Born Killers,7.2,248000.0,74.0,R,1994,1h 59m,Oliver Stone,1075,445,N/A,N/A
JFK,8.0,167000.0,72.0,R,1991,3h 9m,Oliver Stone,1129,445,OWA0004,N/A
JFK,8.0,167000.0,72.0,R,1991,3h 9m,Oliver Stone,1129,445,OWA0020,N/A
Les MisÃ©rables,7.5,342000.0,63.0,PG-13,2012,2h 38m,Tom Hooper,606,446,N/A,N/A
The King's Speech,8.0,701000.0,88.0,R,2010,1h 58m,Tom Hooper,1286,446,OWA0080,N/A
The King's Speech,8.0,701000.0,88.0,R,2010,1h 58m,Tom Hooper,1286,446,OWA0012,N/A
The King's Speech,8.0,701000.0,88.0,R,2010,1h 58m,Tom Hooper,1286,446,OWA0060,N/A
The King's Speech,8.0,701000.0,88.0,R,2010,1h 58m,Tom Hooper,1286,446,OWA0036,N/A
Beautiful Boy,7.4,94000.0,62.0,R,2018,2h,Felix van Groeningen,608,447,N/A,N/A
Saturday Night Fever,6.8,86000.0,77.0,R,1977,1h 58m,John Badham,609,448,N/A,N/A
The Father,8.2,183000.0,88.0,PG-13,2020,1h 37m,Florian Zeller,611,449,OWA0080,N/A
The Father,8.2,183000.0,88.0,PG-13,2020,1h 37m,Florian Zeller,611,449,OWA0099,N/A
Diary of a Wimpy Kid,6.2,57000.0,56.0,PG,2010,1h 34m,Thor Freudenthal,612,450,N/A,N/A
Percy Jackson: Sea of Monsters,5.7,124000.0,39.0,PG,2013,1h 46m,Thor Freudenthal,1571,450,N/A,N/A
Love at First Sight,6.8,27000.0,55.0,PG-13,2023,1h 31m,Vanessa Caswill,613,451,N/A,N/A
The Perks of Being a Wallflower,7.9,539000.0,67.0,PG-13,2012,1h 43m,Stephen Chbosky,614,452,N/A,N/A
Wonder,7.9,175000.0,66.0,PG,2017,1h 53m,Stephen Chbosky,1051,452,N/A,N/A
Casablanca,8.5,597000.0,100.0,PG,1942,1h 42m,Michael Curtiz,615,453,OWA0012,N/A
Casablanca,8.5,597000.0,100.0,PG,1942,1h 42m,Michael Curtiz,615,453,OWA0040,N/A
Casablanca,8.5,597000.0,100.0,PG,1942,1h 42m,Michael Curtiz,615,453,OWA0024,N/A
Bodies Bodies Bodies,6.2,62000.0,69.0,R,2022,1h 34m,Halina Reijn,616,454,N/A,N/A
Die Another Day,6.1,227000.0,56.0,PG-13,2002,2h 13m,Lee Tamahori,617,455,N/A,N/A
Blonde,5.5,70000.0,50.0,NC-17,2022,2h 47m,Andrew Dominik,618,456,N/A,N/A
Killing Them Softly,6.2,151000.0,64.0,R,2012,1h 37m,Andrew Dominik,1541,456,N/A,N/A
Hamilton,8.3,109000.0,88.0,PG-13,2020,2h 40m,Thomas Kail,619,457,N/A,N/A
Now You See Me,7.2,696000.0,50.0,PG-13,2013,1h 55m,Louis Leterrier,620,112,N/A,N/A
The Incredible Hulk,6.6,517000.0,61.0,PG-13,2008,1h 52m,Louis Leterrier,1498,112,N/A,N/A
Clash of the Titans,5.8,290000.0,39.0,PG-13,2010,1h 46m,Louis Leterrier,1689,112,N/A,N/A
My Big Fat Greek Wedding 3,5.2,6600.0,35.0,PG-13,2023,1h 32m,Nia Vardalos,621,458,N/A,N/A
The Pale Blue Eye,6.6,119000.0,56.0,R,2022,2h 8m,Scott Cooper,622,459,N/A,N/A
Hostiles,7.2,93000.0,65.0,R,2017,2h 14m,Scott Cooper,1045,459,N/A,N/A
Black Mass,6.9,190000.0,68.0,R,2015,2h 3m,Scott Cooper,1323,459,N/A,N/A
It Happened on Fifth Avenue,7.6,6100.0,66.0,Passed,1947,1h 56m,Roy Del Ruth,624,460,N/A,N/A
The Imitation Game,8.0,811000.0,71.0,PG-13,2014,1h 54m,Morten Tyldum,626,461,OWA0099,N/A
Passengers,7.0,436000.0,41.0,PG-13,2016,1h 56m,Morten Tyldum,654,461,N/A,N/A
After,5.3,63000.0,30.0,PG-13,2019,1h 45m,Jenny Gage,628,462,N/A,N/A
Scrooge: A Christmas Carol,6.2,7100.0,46.0,TV-Y7,2022,1h 36m,Stephen Donnelly,629,463,N/A,N/A
The Ritual,6.3,115000.0,57.0,TV-MA,2017,1h 34m,David Bruckner,630,464,N/A,N/A
Into the Wild,8.1,649000.0,73.0,R,2007,2h 28m,Sean Penn,631,465,N/A,N/A
Independence Day,7.0,598000.0,59.0,PG-13,1996,2h 25m,Roland Emmerich,632,387,OWA0084,N/A
The Day After Tomorrow,6.5,470000.0,47.0,PG-13,2004,2h 4m,Roland Emmerich,680,387,N/A,N/A
Moonfall,5.1,96000.0,41.0,PG-13,2022,2h 10m,Roland Emmerich,748,387,N/A,N/A
Stargate,7.0,202000.0,42.0,PG-13,1994,1h 56m,Roland Emmerich,828,387,N/A,N/A
The Patriot,7.2,289000.0,63.0,R,2000,2h 45m,Roland Emmerich,845,387,OWA0013,N/A
Midway,6.7,93000.0,47.0,PG-13,2019,2h 18m,Roland Emmerich,899,387,N/A,N/A
2012,5.8,393000.0,49.0,PG-13,2009,2h 38m,Roland Emmerich,1110,387,N/A,N/A
Independence Day: Resurgence,5.2,187000.0,32.0,PG-13,2016,2h,Roland Emmerich,1653,387,N/A,N/A
Transformers,7.0,667000.0,61.0,PG-13,2007,2h 24m,Michael Bay,633,466,N/A,N/A
Transformers: The Last Knight,5.2,166000.0,27.0,PG-13,2017,2h 34m,Michael Bay,655,466,N/A,N/A
Ambulance,6.1,90000.0,55.0,R,2022,2h 16m,Michael Bay,690,466,N/A,N/A
Armageddon,6.7,445000.0,42.0,PG-13,1998,2h 31m,Michael Bay,712,466,N/A,N/A
Pearl Harbor,6.2,348000.0,44.0,PG-13,2001,3h 3m,Michael Bay,960,466,OWA0097,N/A
13 Hours,7.3,157000.0,48.0,R,2016,2h 24m,Michael Bay,978,466,N/A,N/A
The Rock,7.4,354000.0,58.0,R,1996,2h 16m,Michael Bay,1278,466,N/A,N/A
Bad Boys,6.8,281000.0,41.0,R,1995,1h 59m,Michael Bay,1522,466,N/A,N/A
6 Underground,6.1,192000.0,41.0,R,2019,2h 8m,Michael Bay,1539,466,N/A,N/A
The Island,6.8,325000.0,50.0,PG-13,2005,2h 16m,Michael Bay,1710,466,N/A,N/A
Transformers: Age of Extinction,5.6,328000.0,32.0,PG-13,2014,2h 45m,Michael Bay,1748,466,N/A,N/A
Lady Chatterley's Lover,6.6,22000.0,67.0,R,2022,2h 6m,Laure de Clermont-Tonnerre,638,467,N/A,N/A
Closer,7.2,233000.0,65.0,R,2004,1h 44m,Mike Nichols,643,468,N/A,N/A
The Graduate,8.0,285000.0,83.0,PG,1967,1h 46m,Mike Nichols,1457,468,OWA0012,N/A
The Birdcage,7.2,98000.0,72.0,R,1996,1h 57m,Mike Nichols,1648,468,N/A,N/A
Vegas Vacation,5.9,52000.0,20.0,PG,1997,1h 33m,Stephen Kessler,644,469,N/A,N/A
Labyrinth,7.3,147000.0,50.0,PG,1986,1h 41m,Jim Henson,645,470,N/A,N/A
The Pelican Brief,6.6,94000.0,51.0,PG-13,1993,2h 21m,Alan J. Pakula,650,471,N/A,N/A
Sophie's Choice,7.5,52000.0,68.0,R,1982,2h 30m,Alan J. Pakula,1317,471,OWA0081,N/A
The Fugitive,7.8,313000.0,87.0,PG-13,1993,2h 10m,Andrew Davis,652,472,OWA0025,N/A
Holes,7.0,98000.0,71.0,PG,2003,1h 57m,Andrew Davis,1304,472,N/A,N/A
The Secret: Dare to Dream,6.5,17000.0,32.0,PG,2020,1h 47m,Andy Tennant,653,473,N/A,N/A
Ever After: A Cinderella Story,7.1,81000.0,66.0,PG-13,1998,2h 1m,Andy Tennant,1491,473,N/A,N/A
Sweet Home Alabama,6.2,122000.0,45.0,PG-13,2002,1h 48m,Andy Tennant,1518,473,N/A,N/A
Scrooge,7.5,12000.0,58.0,G,1970,1h 53m,Ronald Neame,657,474,N/A,N/A
Jumanji: Welcome to the Jungle,6.9,413000.0,58.0,PG-13,2017,1h 59m,Jake Kasdan,658,475,N/A,N/A
Jumanji: The Next Level,6.7,275000.0,58.0,PG-13,2019,2h 3m,Jake Kasdan,1103,475,N/A,N/A
Bad Teacher,5.6,211000.0,47.0,R,2011,1h 32m,Jake Kasdan,1696,475,N/A,N/A
Sex Tape,5.1,117000.0,36.0,R,2014,1h 34m,Jake Kasdan,1723,475,N/A,N/A
Notting Hill,7.2,334000.0,68.0,PG-13,1999,2h 4m,Roger Michell,659,476,N/A,N/A
City of Angels,6.7,126000.0,54.0,PG-13,1998,1h 54m,Brad Silberling,667,479,N/A,N/A
Casper,6.2,145000.0,49.0,PG,1995,1h 40m,Brad Silberling,1442,479,N/A,N/A
A Series of Unfortunate Events,6.8,218000.0,62.0,PG,2004,1h 48m,Brad Silberling,1471,479,N/A,N/A
Pleasure,6.4,21000.0,75.0,R,2021,1h 49m,Ninja Thyberg,668,480,N/A,N/A
M3GAN,6.4,134000.0,72.0,PG-13,2022,1h 42m,Gerard Johnstone,669,481,N/A,N/A
Rocky,8.1,617000.0,70.0,PG,1976,2h,John G. Avildsen,673,482,OWA0012,GG010
Rocky,8.1,617000.0,70.0,PG,1976,2h,John G. Avildsen,673,482,OWA0020,GG010
Rocky,8.1,617000.0,70.0,PG,1976,2h,John G. Avildsen,673,482,OWA0060,GG010
The Karate Kid,7.3,240000.0,60.0,PG,1984,2h 6m,John G. Avildsen,890,482,N/A,N/A
Ted,6.9,644000.0,62.0,R,2012,1h 46m,Seth MacFarlane,674,483,N/A,N/A
Ted 2,6.3,227000.0,48.0,R,2015,1h 55m,Seth MacFarlane,1623,483,N/A,N/A
The Cell,6.4,108000.0,40.0,R,2000,1h 47m,Tarsem Singh,677,484,N/A,N/A
Immortals,6.0,175000.0,46.0,R,2011,1h 50m,Tarsem Singh,1108,484,N/A,N/A
A Bronx Tale,7.8,156000.0,80.0,R,1993,2h 1m,Robert De Niro,691,488,N/A,N/A
Fool's Paradise,4.7,4900.0,27.0,R,2023,1h 38m,Charlie Day,695,489,N/A,N/A
Psycho,8.5,707000.0,97.0,R,1960,1h 49m,Alfred Hitchcock,698,490,N/A,N/A
The Man Who Knew Too Much,7.4,68000.0,76.0,PG,1956,2h,Alfred Hitchcock,1058,490,OWA0022,N/A
Rear Window,8.5,514000.0,100.0,PG,1954,1h 52m,Alfred Hitchcock,1070,490,N/A,N/A
North by Northwest,8.3,341000.0,98.0,Approved,1959,2h 16m,Alfred Hitchcock,1111,490,N/A,N/A
Vertigo,8.3,421000.0,100.0,PG,1958,2h 8m,Alfred Hitchcock,1248,490,N/A,N/A
The Reader,7.6,256000.0,58.0,R,2008,2h 4m,Stephen Daldry,701,493,OWA0081,N/A
Nocturnal Animals,7.5,298000.0,67.0,R,2016,1h 56m,Tom Ford,702,494,N/A,N/A
Ernest Saves Christmas,5.7,13000.0,44.0,PG,1988,1h 35m,John R. Cherry III,703,495,N/A,N/A
Rise of the Guardians,7.2,189000.0,58.0,PG,2012,1h 37m,Peter Ramsey,704,224,N/A,N/A
Haunted Mansion,6.1,38000.0,47.0,PG-13,2023,2h 3m,Justin Simien,707,497,N/A,N/A
Black Panther,7.3,824000.0,88.0,PG-13,2018,2h 14m,Ryan Coogler,710,498,OWA0053,N/A
Black Panther,7.3,824000.0,88.0,PG-13,2018,2h 14m,Ryan Coogler,710,498,OWA0030,N/A
Black Panther,7.3,824000.0,88.0,PG-13,2018,2h 14m,Ryan Coogler,710,498,OWA0102,N/A
Black Panther: Wakanda Forever,6.7,293000.0,67.0,PG-13,2022,2h 41m,Ryan Coogler,731,498,OWA0053,N/A
Creed,7.6,306000.0,82.0,PG-13,2015,2h 13m,Ryan Coogler,1179,498,N/A,N/A
Retribution,5.3,15000.0,43.0,R,2023,1h 31m,NimrÃ³d Antal,716,499,N/A,N/A
Predators,6.4,241000.0,51.0,R,2010,1h 47m,NimrÃ³d Antal,1371,499,N/A,N/A
Insidious: The Red Door,5.5,44000.0,45.0,PG-13,2023,1h 47m,Patrick Wilson,718,501,N/A,N/A
Save the Last Dance,6.2,65000.0,53.0,PG-13,2001,1h 52m,Thomas Carter,719,502,N/A,N/A
The House That Jack Built,6.8,88000.0,42.0,R,2018,2h 32m,Lars von Trier,721,503,N/A,N/A
Melancholia,7.1,193000.0,81.0,R,2011,2h 15m,Lars von Trier,1133,503,N/A,N/A
Dogville,8.0,156000.0,61.0,R,2003,2h 58m,Lars von Trier,1433,503,N/A,N/A
The Incredibles,8.0,790000.0,90.0,PG,2004,1h 55m,Brad Bird,722,377,OWA0098,N/A
The Incredibles,8.0,790000.0,90.0,PG,2004,1h 55m,Brad Bird,722,377,OWA0097,N/A
Tomorrowland,6.4,189000.0,60.0,PG,2015,2h 10m,Brad Bird,875,377,N/A,N/A
Mission: Impossible - Ghost Protocol,7.4,522000.0,73.0,PG-13,2011,2h 12m,Brad Bird,1131,377,N/A,N/A
Incredibles 2,7.6,322000.0,80.0,PG,2018,1h 58m,Brad Bird,1502,377,N/A,N/A
The Mask,6.9,411000.0,59.0,PG-13,1994,1h 41m,Chuck Russell,723,504,N/A,N/A
Event Horizon,6.6,194000.0,35.0,R,1997,1h 36m,Paul W.S. Anderson,726,507,N/A,N/A
The Three Musketeers,5.7,111000.0,35.0,PG-13,2011,1h 50m,Paul W.S. Anderson,1419,507,N/A,N/A
Resident Evil,6.6,284000.0,33.0,R,2002,1h 40m,Paul W.S. Anderson,1557,507,N/A,N/A
Jules,6.8,7100.0,57.0,PG-13,2023,1h 27m,Marc Turtletaub,728,511,N/A,N/A
Margin Call,7.1,142000.0,76.0,R,2011,1h 47m,J.C. Chandor,730,512,N/A,N/A
Triple Frontier,6.5,142000.0,61.0,R,2019,2h 5m,J.C. Chandor,1221,512,N/A,N/A
Disobedience,6.6,35000.0,74.0,R,2017,1h 54m,SebastiÃ¡n Lelio,734,513,N/A,N/A
Star Wars: Episode V - The Empire Strikes Back,8.7,1400000.0,82.0,PG,1980,2h 4m,Irvin Kershner,735,514,N/A,N/A
Never Say Never Again,6.1,72000.0,68.0,PG,1983,2h 14m,Irvin Kershner,1223,514,N/A,N/A
Frequency,7.4,114000.0,67.0,PG-13,2000,1h 58m,Gregory Hoblit,736,515,N/A,N/A
Primal Fear,7.7,241000.0,47.0,R,1996,2h 9m,Gregory Hoblit,784,515,N/A,N/A
Chronicle,7.0,261000.0,69.0,PG-13,2012,1h 24m,Josh Trank,737,516,N/A,N/A
Fantastic Four,4.3,174000.0,27.0,PG-13,2015,1h 40m,Josh Trank,1122,516,N/A,N/A
Waitress,7.0,48000.0,75.0,PG-13,2007,1h 48m,Adrienne Shelly,741,517,N/A,N/A
The Mother,5.6,44000.0,45.0,R,2023,1h 55m,Niki Caro,742,518,N/A,N/A
"To Sir, with Love",7.6,20000.0,55.0,Approved,1967,1h 45m,James Clavell,744,519,N/A,N/A
Crazy Rich Asians,6.9,186000.0,74.0,PG-13,2018,2h,Jon M. Chu,746,520,N/A,N/A
Now You See Me 2,6.4,314000.0,46.0,PG-13,2016,2h 9m,Jon M. Chu,1566,520,N/A,N/A
The Little Things,6.3,120000.0,54.0,R,2021,2h 8m,John Lee Hancock,749,521,N/A,N/A
The Highwaymen,6.9,100000.0,58.0,R,2019,2h 12m,John Lee Hancock,1199,521,N/A,N/A
The Founder,7.2,171000.0,66.0,PG-13,2016,1h 55m,John Lee Hancock,1401,521,N/A,N/A
The Blind Side,7.6,355000.0,53.0,PG-13,2009,2h 9m,John Lee Hancock,1486,521,OWA0081,N/A
The Firm,6.9,145000.0,58.0,R,1993,2h 34m,Sydney Pollack,750,522,N/A,N/A
Mamma Mia! Here We Go Again,6.6,106000.0,60.0,PG-13,2018,1h 54m,Ol Parker,751,523,N/A,N/A
Ticket to Paradise,6.1,61000.0,50.0,PG-13,2022,1h 44m,Ol Parker,1181,523,N/A,N/A
Big,7.3,236000.0,73.0,PG,1988,1h 44m,Penny Marshall,753,524,N/A,N/A
The Death of Stalin,7.2,111000.0,88.0,R,2017,1h 47m,Armando Iannucci,756,525,N/A,N/A
Airheads,6.2,55000.0,46.0,PG-13,1994,1h 32m,Michael Lehmann,757,526,N/A,N/A
Heathers,7.2,113000.0,72.0,R,1988,1h 43m,Michael Lehmann,1267,526,N/A,N/A
Nightcrawler,7.8,591000.0,76.0,R,2014,1h 57m,Dan Gilroy,758,527,N/A,N/A
Love Again,5.9,11000.0,32.0,PG-13,2023,1h 44m,Jim Strouse,759,528,N/A,N/A
Waiting...,6.7,104000.0,30.0,R,2005,1h 34m,Rob McKittrick,760,529,N/A,N/A
The Royal Hotel,5.9,6000.0,77.0,R,2023,1h 31m,Kitty Green,761,530,N/A,N/A
Mission: Impossible II,6.1,372000.0,59.0,PG-13,2000,2h 3m,John Woo,762,531,N/A,N/A
Face/Off,7.3,395000.0,82.0,R,1997,2h 18m,John Woo,1227,531,N/A,N/A
The Proposal,6.7,349000.0,48.0,PG-13,2009,1h 48m,Anne Fletcher,763,532,N/A,N/A
Something from Tiffany's,6.2,9600.0,46.0,PG,2022,1h 27m,Daryl Wein,765,533,N/A,N/A
V for Vendetta,8.2,1200000.0,62.0,R,2005,2h 12m,James McTeigue,766,534,N/A,N/A
White Noise,5.7,43000.0,66.0,R,2022,2h 16m,Noah Baumbach,769,537,N/A,N/A
Marriage Story,7.9,338000.0,94.0,R,2019,2h 17m,Noah Baumbach,967,537,OWA0026,N/A
Angel Heart,7.2,94000.0,61.0,X,1987,1h 53m,Alan Parker,772,538,N/A,N/A
Hell or High Water,7.6,247000.0,88.0,R,2016,1h 42m,David Mackenzie,773,539,N/A,N/A
The Persian Version,6.4,1400.0,61.0,R,2023,1h 47m,Maryam Keshavarz,776,540,N/A,N/A
Pitch Perfect,7.1,326000.0,66.0,PG-13,2012,1h 52m,Jason Moore,777,541,N/A,N/A
Rise of the Planet of the Apes,7.6,551000.0,68.0,PG-13,2011,1h 45m,Rupert Wyatt,780,542,N/A,N/A
The Human Centipede (First Sequence),4.4,86000.0,33.0,R,2009,1h 32m,Tom Six,781,543,N/A,N/A
Unbroken,7.2,180000.0,59.0,PG-13,2014,2h 17m,Angelina Jolie,782,544,N/A,N/A
The Stranger,6.6,25000.0,74.0,TV-MA,2022,1h 57m,Thomas M. Wright,786,546,N/A,N/A
WALLÂ·E,8.4,1200000.0,95.0,G,2008,1h 38m,Andrew Stanton,789,535,N/A,N/A
John Carter,6.6,283000.0,51.0,PG-13,2012,2h 12m,Andrew Stanton,1663,535,N/A,N/A
Fingernails,5.9,6000.0,63.0,R,2023,1h 53m,Christos Nikou,793,547,N/A,N/A
Focus,6.6,270000.0,56.0,R,2015,1h 45m,Glenn FicarraJohn Requa,794,548,N/A,N/A
Remember the Night,7.6,6800.0,78.0,Passed,1939,1h 34m,Mitchell Leisen,798,551,N/A,N/A
Sleeping Beauty,5.3,34000.0,61.0,TV-14,2011,1h 41m,Julia Leigh,799,552,N/A,N/A
Remember the Titans,7.8,228000.0,48.0,PG,2000,1h 53m,Boaz Yakin,800,553,N/A,N/A
The Black Phone,6.9,183000.0,65.0,R,2021,1h 43m,Scott Derrickson,801,554,N/A,N/A
Sinister,6.8,274000.0,53.0,R,2012,1h 50m,Scott Derrickson,984,554,N/A,N/A
Doctor Strange,7.5,789000.0,72.0,PG-13,2016,1h 55m,Scott Derrickson,1344,554,N/A,N/A
The Impossible,7.5,238000.0,73.0,PG-13,2012,1h 54m,J.A. Bayona,804,555,N/A,N/A
Jurassic World: Fallen Kingdom,6.1,337000.0,51.0,PG-13,2018,2h 8m,J.A. Bayona,1472,555,N/A,N/A
Room,8.1,443000.0,86.0,R,2015,1h 58m,Lenny Abrahamson,805,556,OWA0081,N/A
The Invisible Man,7.1,249000.0,72.0,R,2020,2h 4m,Leigh Whannell,806,557,N/A,N/A
Upgrade,7.5,202000.0,67.0,R,2018,1h 40m,Leigh Whannell,999,557,N/A,N/A
Wild Things,6.6,128000.0,52.0,R,1998,1h 48m,John McNaughton,808,558,N/A,N/A
Passages,6.8,7600.0,79.0,Unrated,2023,1h 31m,Ira Sachs,809,559,N/A,N/A
500 Days of Summer,7.7,546000.0,76.0,PG-13,2009,1h 35m,Marc Webb,810,560,N/A,N/A
The Amazing Spider-Man,6.9,691000.0,66.0,PG-13,2012,2h 16m,Marc Webb,998,560,N/A,N/A
The Amazing Spider-Man 2,6.6,529000.0,53.0,PG-13,2014,2h 22m,Marc Webb,1236,560,N/A,N/A
Gifted,7.6,127000.0,60.0,PG-13,2017,1h 41m,Marc Webb,1281,560,N/A,N/A
The Devil's Advocate,7.5,395000.0,60.0,R,1997,2h 24m,Taylor Hackford,811,561,N/A,N/A
Weird: The Al Yankovic Story,6.9,36000.0,70.0,TV-14,2022,1h 48m,Eric Appel,812,562,N/A,N/A
Scary Movie,6.3,281000.0,48.0,R,2000,1h 28m,Keenen Ivory Wayans,814,563,N/A,N/A
White Chicks,5.8,159000.0,41.0,PG-13,2004,1h 49m,Keenen Ivory Wayans,903,563,N/A,N/A
Scary Movie 2,5.3,172000.0,29.0,R,2001,1h 23m,Keenen Ivory Wayans,1666,563,N/A,N/A
Nightmare Alley,7.0,161000.0,70.0,R,2021,2h 30m,Guillermo del Toro,815,411,N/A,N/A
The Shape of Water,7.3,441000.0,87.0,R,2017,2h 3m,Guillermo del Toro,820,411,OWA0012,N/A
The Shape of Water,7.3,441000.0,87.0,R,2017,2h 3m,Guillermo del Toro,820,411,OWA0030,N/A
The Shape of Water,7.3,441000.0,87.0,R,2017,2h 3m,Guillermo del Toro,820,411,OWA0060,N/A
The Shape of Water,7.3,441000.0,87.0,R,2017,2h 3m,Guillermo del Toro,820,411,OWA0102,N/A
Pacific Rim,6.9,523000.0,65.0,PG-13,2013,2h 11m,Guillermo del Toro,1016,411,N/A,N/A
The Out-Laws,5.4,33000.0,36.0,R,2023,1h 35m,Tyler Spindel,818,564,N/A,N/A
Mamma Mia!,6.5,267000.0,51.0,PG-13,2008,1h 48m,Phyllida Lloyd,821,565,N/A,N/A
Scooby-Doo,5.3,123000.0,35.0,PG,2002,1h 26m,Raja Gosnell,826,568,N/A,N/A
A Castle for Christmas,5.6,15000.0,53.0,TV-G,2021,1h 38m,Mary Lambert,829,569,N/A,N/A
Plane,6.5,72000.0,62.0,R,2023,1h 47m,Jean-FranÃ§ois Richet,833,571,N/A,N/A
Spotlight,8.1,494000.0,93.0,R,2015,2h 9m,Tom McCarthy,834,572,OWA0060,N/A
Spotlight,8.1,494000.0,93.0,R,2015,2h 9m,Tom McCarthy,834,572,OWA0036,N/A
Stillwater,6.6,54000.0,60.0,R,2021,2h 19m,Tom McCarthy,1076,572,N/A,N/A
Click,6.4,351000.0,45.0,PG-13,2006,1h 47m,Frank Coraci,838,574,N/A,N/A
The Waterboy,6.1,175000.0,41.0,PG-13,1998,1h 30m,Frank Coraci,1383,574,N/A,N/A
Blended,6.5,141000.0,31.0,PG-13,2014,1h 57m,Frank Coraci,1495,574,N/A,N/A
The Wedding Singer,6.9,160000.0,59.0,PG-13,1998,1h 37m,Frank Coraci,1556,574,N/A,N/A
Live Free or Die Hard,7.1,417000.0,69.0,PG-13,2007,2h 8m,Len Wiseman,839,575,N/A,N/A
Underworld,7.0,282000.0,42.0,R,2003,2h 1m,Len Wiseman,1404,575,OWA0011,N/A
The Miracle Club,6.3,2000.0,49.0,PG-13,2023,1h 30m,Thaddeus O'Sullivan,841,576,N/A,N/A
Galaxy Quest,7.4,173000.0,70.0,PG,1999,1h 42m,Dean Parisot,843,577,N/A,N/A
The Devil All the Time,7.1,149000.0,55.0,R,2020,2h 18m,Antonio Campos,844,578,N/A,N/A
Red Dawn,6.3,62000.0,53.0,PG-13,1984,1h 54m,John Milius,846,579,N/A,N/A
Conan the Barbarian,6.9,160000.0,43.0,R,1982,2h 9m,John Milius,907,579,N/A,N/A
Life,6.6,248000.0,54.0,R,2017,1h 44m,Daniel Espinosa,847,580,N/A,N/A
Morbius,5.2,145000.0,35.0,PG-13,2022,1h 44m,Daniel Espinosa,1026,580,N/A,N/A
She Came to Me,6.0,2600.0,53.0,R,2023,1h 42m,Rebecca Miller,848,581,N/A,N/A
Jingle Jangle: A Christmas Journey,6.5,20000.0,69.0,PG,2020,2h 2m,David E. Talbert,851,583,N/A,N/A
Interview with the Vampire: The Vampire Chronicles,7.5,342000.0,60.0,R,1994,2h 3m,Neil Jordan,853,584,N/A,N/A
Marlowe,5.3,9200.0,41.0,R,2022,1h 49m,Neil Jordan,1701,584,N/A,N/A
It Follows,6.8,263000.0,83.0,R,2014,1h 40m,David Robert Mitchell,857,585,N/A,N/A
Under the Silver Lake,6.5,49000.0,60.0,R,2018,2h 19m,David Robert Mitchell,1356,585,N/A,N/A
Creed III,6.7,88000.0,73.0,PG-13,2023,1h 56m,Michael B. Jordan,858,586,N/A,N/A
The Texas Chain Saw Massacre,7.4,180000.0,89.0,R,1974,1h 23m,Tobe Hooper,860,587,N/A,N/A
Lifeforce,6.1,29000.0,50.0,R,1985,1h 41m,Tobe Hooper,1160,587,N/A,N/A
Poltergeist,7.3,177000.0,79.0,PG,1982,1h 54m,Tobe Hooper,1622,587,N/A,N/A
Foe,5.3,2400.0,44.0,R,2023,1h 50m,Garth Davis,863,588,N/A,N/A
